Round#,Training Loss,ACC,Pre,recall,f1-score
84,0.000312642,0.999983333,0.999983336,0.999983333,0.999983333
85,0.000312642,0.999983333,0.999983336,0.999983333,0.999983333
86,0.000312642,0.999983333,0.999983336,0.999983333,0.999983333
87,0.000312642,0.999983333,0.999983336,0.999983333,0.999983333
88,0.000312642,0.999983333,0.999983336,0.999983333,0.999983333
89,0.000312642,0.999983333,0.999983336,0.999983333,0.999983333
90,0.000312642,0.999983333,0.999983336,0.999983333,0.999983333
91,0.000312642,0.999983333,0.999983336,0.999983333,0.999983333
92,0.000312642,0.999983333,0.999983336,0.999983333,0.999983333
93,0.000312642,0.999983333,0.999983336,0.999983333,0.999983333
94,0.000312642,0.999983333,0.999983336,0.999983333,0.999983333
95,0.000312642,0.999983333,0.999983336,0.999983333,0.999983333
96,0.000312642,0.999983333,0.999983336,0.999983333,0.999983333
97,0.000312642,0.999983333,0.999983336,0.999983333,0.999983333
98,0.000312642,0.999983333,0.999983336,0.999983333,0.999983333
99,0.000312642,0.999983333,0.999983336,0.999983333,0.999983333
100,0.000312642,0.999983333,0.999983336,0.999983333,0.999983333
