client#,Round#,Training Loss,ACC,Pre,Recall,f1-score
1,7,1.0169668,0.6693650793650794,0.6781554092367388,0.6736931515660647,0.6484910380395008
2,7,0.94796675,0.676031746031746,0.6828942837978246,0.6790388397451992,0.6597783521263175
3,7,1.0029786,0.6607936507936508,0.6710350553962872,0.6608651751729953,0.6377790515736926
4,7,1.0036931,0.6671428571428571,0.6758730402792636,0.661855806309618,0.6400008314491885
5,7,1.0195804,0.6547619047619048,0.6533497378210741,0.6467974609721499,0.619335632822074
6,7,0.99569607,0.6658730158730158,0.6673015174170489,0.6662558550670932,0.6414786172222413
7,7,1.0100831,0.6417460317460317,0.6637038052993178,0.6407824626805376,0.6069558222385462
8,7,1.0155343,0.6803174603174603,0.6742188742711418,0.6768311522432165,0.6498718110498721
9,7,1.0025451,0.6385714285714286,0.6615445392222892,0.641971419399607,0.6059780940016953
10,7,1.0117373,0.6536507936507937,0.6564721655817778,0.6479235120965433,0.6214873902617589
1,8,0.9510302,0.6847619047619048,0.6883011984259634,0.6892255125449231,0.662357001942169
2,8,0.9230506,0.6941269841269841,0.6869697586154412,0.697595122251689,0.671732866822344
3,8,0.92227614,0.6958730158730159,0.7040612659073948,0.6937907225843327,0.67794349734983
4,8,0.9276157,0.6898412698412698,0.6763858275385588,0.6874607061930331,0.6658841477360808
5,8,0.912515,0.7076190476190476,0.7048541795306289,0.7043380682826836,0.6855237189988452
6,8,0.95013833,0.683015873015873,0.6723597087944635,0.68334011168716,0.6506604092646527
7,8,0.928814,0.7136507936507936,0.7155002642346667,0.713998441118195,0.7074884054757123
8,8,0.93410915,0.6679365079365079,0.6656983161458967,0.6699626423229251,0.6500720785513958
9,8,0.9594283,0.6730158730158731,0.6910211956066197,0.6742923784487203,0.6509488130272107
10,8,0.938875,0.6773015873015873,0.6797705884730607,0.6719016087952172,0.6486869177028247
1,9,0.90097874,0.6982539682539682,0.7005021411048598,0.7032067401158532,0.685027927507792
2,9,0.8664833,0.7114285714285714,0.7195201525858838,0.7162479518616844,0.7001020605023314
3,9,0.87683547,0.7165079365079365,0.7122586744439209,0.715922123773555,0.7020615359684593
4,9,0.8803228,0.7095238095238096,0.7160773196185621,0.7094393025830035,0.6952110812952184
5,9,0.8737932,0.6947619047619048,0.6982885260923977,0.6896645293883785,0.6712309054137493
6,9,0.9109953,0.6885714285714286,0.6895896419981635,0.6889079442427731,0.6637379653308848
7,9,0.9008673,0.7114285714285714,0.7079725529968672,0.7129124739910939,0.7014389260990022
8,9,0.904242,0.6841269841269841,0.6852980646932283,0.6813126594632208,0.659101190241849
9,9,0.93894905,0.6842857142857143,0.6928275129771707,0.6827835402061095,0.6660081345190942
10,9,0.89158994,0.7003174603174603,0.6975391816360001,0.6949945548192201,0.6659080932147503
1,10,0.87208796,0.7011111111111111,0.7127000744184746,0.7045116922154808,0.6896095368591111
2,10,0.83466613,0.7074603174603175,0.7112550028136022,0.710135039815502,0.696118574133423
3,10,0.87623185,0.7161904761904762,0.7134032984481198,0.7165427501173175,0.6900353087056132
4,10,0.85922945,0.7153968253968254,0.7099862191884408,0.7154986257393811,0.7028508350359661
5,10,0.8738195,0.7188888888888889,0.7082944134312577,0.7158267169964734,0.7027890476211822
6,10,0.84194946,0.7323809523809524,0.7255082956569557,0.7331405180066066,0.7132940025669792
7,10,0.8547101,0.713015873015873,0.7124416124091085,0.7161791647690502,0.7038065194790917
8,10,0.84963715,0.7239682539682539,0.7130491535310225,0.7206935953813477,0.7047960926657231
9,10,0.8908665,0.7206349206349206,0.7202464701772251,0.7196638585975723,0.7055628801106336
10,10,0.85961914,0.7001587301587302,0.6891254075905724,0.6964078542967744,0.6747847719797225
1,11,0.8443787,0.7296825396825397,0.7311886730745141,0.7351417508937563,0.7265626415267689
2,11,0.83807075,0.7206349206349206,0.7308112680719374,0.7249885917642314,0.7013060498373541
3,11,0.8311357,0.7220634920634921,0.7256710774545434,0.7194559789625566,0.7174145789601007
4,11,0.8204014,0.7193650793650793,0.7020421452244239,0.7168807931667529,0.6979261686407873
5,11,0.849036,0.71,0.7101932927409054,0.7040910980836299,0.6845082348648468
6,11,0.81734854,0.7252380952380952,0.7168652607887821,0.7236923724132349,0.7047043141931187
7,11,0.8323448,0.710952380952381,0.7212692748541129,0.7108186952995675,0.6994373270946473
8,11,0.8267972,0.7266666666666667,0.7136543733543425,0.726324815638973,0.7012970654032762
9,11,0.83539945,0.7207936507936508,0.7175274087588525,0.7208665579595863,0.7156858787407853
10,11,0.81816113,0.7188888888888889,0.7093686917609847,0.7143000285895391,0.6924182070870067
1,12,0.8285129,0.7209523809523809,0.7276642949464746,0.7253223858222221,0.7147322725283163
2,12,0.79761595,0.7233333333333334,0.7164075680314557,0.7275496682456196,0.7107859993116212
3,12,0.79744744,0.7363492063492063,0.7180121083430865,0.7341365548107424,0.7122279032820431
4,12,0.7952381,0.7304761904761905,0.7278447885087763,0.7269727280933884,0.7135119722982692
5,12,0.800151,0.7323809523809524,0.7240214475256792,0.7297536255926662,0.712475505349247
6,12,0.807563,0.729047619047619,0.7273379727066616,0.731220723589807,0.7140216072078086
