Round#,Training Loss,ACC,Pre,recall,f1-score
1,2.1152997,0.38905,0.36686977555799705,0.38905,0.32263200940121983
2,1.8721592,0.52465,0.5894675341090639,0.5246500000000001,0.46260377232064176
3,1.5898737,0.5861833333333333,0.6283202068060387,0.5861833333333333,0.5294754499180127
4,1.3457634,0.6232166666666666,0.6455849479087716,0.6232166666666666,0.5645223989369136
5,1.167004,0.6421666666666667,0.6534230495239794,0.6421666666666667,0.5917944255959042
6,1.0371915,0.6854666666666667,0.6838148856250217,0.6854666666666667,0.6558761450114869
7,0.9522185,0.67905,0.6844325785929577,0.6790499999999999,0.6496333654031009
8,0.8906153,0.6944166666666667,0.7014509075107608,0.6944166666666667,0.6671404049845976
9,0.8517377,0.70385,0.7064337461607422,0.70385,0.6799709801834635
10,0.8231197,0.7242833333333333,0.728612293179216,0.7242833333333334,0.7114581933036799
11,0.79618335,0.72135,0.7216970985532913,0.7213499999999999,0.7052180707828353
12,0.7714234,0.7372833333333333,0.7360203877163431,0.7372833333333333,0.720316813221667
13,0.7480248,0.7403166666666666,0.737894616519702,0.7403166666666666,0.7263159398641313
14,0.73683685,0.7452,0.7421444041806005,0.7452,0.7363931207722241
15,0.7298215,0.7427666666666667,0.7413088429242907,0.7427666666666667,0.7301983969900803
16,0.7121862,0.7533666666666666,0.7512792267661003,0.7533666666666666,0.744260992462781
17,0.70597404,0.7561,0.7542820285977159,0.7560999999999999,0.748466687828963
18,0.6921695,0.7615333333333333,0.7584727098856694,0.7615333333333334,0.7505980687478624
19,0.6831094,0.7636666666666667,0.7645995396960557,0.7636666666666667,0.7575685307133695
20,0.6799079,0.76335,0.76068247726148,0.76335,0.7545825860618282
21,0.66839117,0.76905,0.7638797977277434,0.76905,0.7624361601991277
22,0.6593697,0.7709166666666667,0.7659553853978462,0.7709166666666666,0.7624972150257755
23,0.65598184,0.7734166666666666,0.7690517054450395,0.7734166666666666,0.768530878288091
24,0.6488386,0.7761666666666667,0.773046643776792,0.7761666666666666,0.7718748851018622
25,0.64649224,0.7751166666666667,0.7700582324821972,0.7751166666666667,0.7689931117706802
26,0.6425112,0.7772333333333333,0.7711145126573012,0.7772333333333333,0.7667187275643731
27,0.63480604,0.7795333333333333,0.7760383201995102,0.7795333333333334,0.7740984090141152
28,0.62851954,0.7845666666666666,0.781997529988281,0.7845666666666667,0.7809199299382051
29,0.6213716,0.7881166666666667,0.7840793187184382,0.7881166666666667,0.7835728379709107
30,0.6181499,0.78965,0.7865788794910521,0.78965,0.7861038817128915
31,0.61290246,0.7892,0.7869072564673814,0.7891999999999999,0.7869049574572073
