Round#,Training Loss,ACC,Pre,recall,f1-score
85,1.7025437e-06,1.0,1.0,1.0,1.0
86,1.3564771e-06,1.0,1.0,1.0,1.0
87,1.018842e-06,1.0,1.0,1.0,1.0
88,1.1580107e-06,1.0,1.0,1.0,1.0
89,1.2976949e-06,1.0,1.0,1.0,1.0
90,1.4446483e-06,1.0,1.0,1.0,1.0
91,1.1774806e-06,1.0,1.0,1.0,1.0
92,1.9959937e-06,1.0,1.0,1.0,1.0
93,1.4494473e-06,1.0,1.0,1.0,1.0
94,1.1554041e-06,1.0,1.0,1.0,1.0
95,7.406719e-07,1.0,1.0,1.0,1.0
96,8.896258e-07,1.0,1.0,1.0,1.0
97,7.7865366e-07,1.0,1.0,1.0,1.0
98,9.799334e-07,1.0,1.0,1.0,1.0
99,9.004339e-07,1.0,1.0,1.0,1.0
100,1.2279597e-06,1.0,1.0,1.0,1.0
