client#,Round#,Training Loss,ACC,Pre,Recall,f1-score
9,3,1.7226101,0.5942857142857143,0.6272323645146465,0.5866751707378811,0.5682290072780531
10,3,1.7603877,0.5976190476190476,0.61696012591753,0.5918684846243576,0.5706753200877788
1,4,1.446367,0.6985714285714286,0.6988495982386176,0.6923871041560181,0.6813458041399356
2,4,1.4521512,0.687936507936508,0.7009763004923912,0.6791041538640075,0.6673869669255593
3,4,1.53825,0.6606349206349207,0.670300250277505,0.6532989622100283,0.6417843405636336
4,4,1.5298232,0.6565079365079365,0.6727593728789851,0.6479202167381071,0.6340310913842423
5,4,1.4602021,0.7128571428571429,0.7193623915001474,0.7048281565061801,0.6975539022482347
6,4,1.4460131,0.7,0.711596588873688,0.6937988969518685,0.6786980968024688
7,4,1.4879555,0.7122222222222222,0.74320108428908,0.7014960754125243,0.6959725795309101
8,4,1.4702026,0.6993650793650794,0.7015809014573429,0.6891595659952554,0.6785357541268264
9,4,1.4144361,0.6888888888888889,0.7195905808430331,0.678821125729749,0.6659869971684075
10,4,1.5503538,0.6806349206349206,0.7005822649793281,0.6785262601716586,0.6668312957387753
1,5,1.1949074,0.7339682539682539,0.745154463122825,0.7303556610160661,0.716140437846538
2,5,1.276399,0.7201587301587301,0.7358526753771619,0.7120616274983177,0.7037639838866416
3,5,1.209549,0.736984126984127,0.7688990267521311,0.7272634992071485,0.7154757399150214
4,5,1.1822371,0.7395238095238095,0.7572711927940731,0.7329331425285732,0.7235808285412536
5,5,1.1922414,0.7503174603174603,0.7373208511768687,0.7410588612228708,0.7366376772384171
6,5,1.2113546,0.7317460317460317,0.7630796419430141,0.723880846095781,0.718585675005351
7,5,1.280776,0.7285714285714285,0.746420116836848,0.7207478466500465,0.7166765987967081
8,5,1.2147081,0.7306349206349206,0.7552715100505091,0.7184953963032672,0.7095787228595348
9,5,1.2341536,0.7222222222222222,0.7462415011235023,0.7142278782680979,0.7067246925481989
10,5,1.2327454,0.7341269841269841,0.7578057653591286,0.7277168772798974,0.717791030291026
1,6,1.0260592,0.7722222222222223,0.7764026472251631,0.7657306970310835,0.7595019399013249
